FEN:ID,:LABEL,Parameter Name,Data Type
com.fasterxml.jackson.core.util.JsonRecyclerPools.newBoundedPool(int).size,Parameter_1,size,int
com.fasterxml.jackson.core.util.JsonRecyclerPools$ConcurrentDequePool.<init>(int).serialization,Parameter_1,serialization,int
com.fasterxml.jackson.core.util.JsonRecyclerPools$LockFreePool.<init>(int).serialization,Parameter_1,serialization,int
com.fasterxml.jackson.core.util.JsonRecyclerPools$BoundedPool.construct(int).capacity,Parameter_1,capacity,int
com.fasterxml.jackson.core.util.JsonRecyclerPools$BoundedPool.<init>(int).capacityAsId,Parameter_1,capacityAsId,int
com.fasterxml.jackson.core.StreamReadConstraints.overrideDefaultStreamReadConstraints(StreamReadConstraints).streamReadConstraints,Parameter_1,streamReadConstraints,com.fasterxml.jackson.core.StreamReadConstraints
com.fasterxml.jackson.core.StreamReadConstraints.validateNestingDepth(int).depth,Parameter_1,depth,int
com.fasterxml.jackson.core.StreamReadConstraints.validateDocumentLength(long).len,Parameter_1,len,long
com.fasterxml.jackson.core.StreamReadConstraints.validateTokenCount(long).count,Parameter_1,count,long
com.fasterxml.jackson.core.StreamReadConstraints.validateFPLength(int).length,Parameter_1,length,int
com.fasterxml.jackson.core.StreamReadConstraints.validateIntegerLength(int).length,Parameter_1,length,int
com.fasterxml.jackson.core.StreamReadConstraints.validateStringLength(int).length,Parameter_1,length,int
com.fasterxml.jackson.core.StreamReadConstraints.validateNameLength(int).length,Parameter_1,length,int
com.fasterxml.jackson.core.StreamReadConstraints.validateBigIntegerScale(int).scale,Parameter_1,scale,int
"com.fasterxml.jackson.core.StreamReadConstraints._constructException(String,Object[]).msgTemplate",Parameter_1,msgTemplate,java.lang.String
"com.fasterxml.jackson.core.StreamReadConstraints._constructException(String,Object[]).args",Parameter_2,args,java.lang.Object[]
com.fasterxml.jackson.core.StreamReadConstraints._constrainRef(String).method,Parameter_1,method,java.lang.String
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int).maxNestingDepth",Parameter_1,maxNestingDepth,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int).maxDocLen",Parameter_2,maxDocLen,long
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int).maxNumLen",Parameter_3,maxNumLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int).maxStringLen",Parameter_4,maxStringLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int).maxNestingDepth",Parameter_1,maxNestingDepth,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int).maxDocLen",Parameter_2,maxDocLen,long
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int).maxNumLen",Parameter_3,maxNumLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int).maxStringLen",Parameter_4,maxStringLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int).maxNameLen",Parameter_5,maxNameLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxNestingDepth",Parameter_1,maxNestingDepth,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxDocLen",Parameter_2,maxDocLen,long
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxNumLen",Parameter_3,maxNumLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxStringLen",Parameter_4,maxStringLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxNameLen",Parameter_5,maxNameLen,int
"com.fasterxml.jackson.core.StreamReadConstraints.<init>(int,long,int,int,int,long).maxTokenCount",Parameter_6,maxTokenCount,long
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNestingDepth(int).maxNestingDepth,Parameter_1,maxNestingDepth,int
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxDocumentLength(long).maxDocLen,Parameter_1,maxDocLen,long
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxTokenCount(long).maxTokenCount,Parameter_1,maxTokenCount,long
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNumberLength(int).maxNumLen,Parameter_1,maxNumLen,int
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxStringLength(int).maxStringLen,Parameter_1,maxStringLen,int
com.fasterxml.jackson.core.StreamReadConstraints$Builder.maxNameLength(int).maxNameLen,Parameter_1,maxNameLen,int
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxNestingDepth",Parameter_1,maxNestingDepth,int
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxDocLen",Parameter_2,maxDocLen,long
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxTokenCount",Parameter_3,maxTokenCount,long
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxNumLen",Parameter_4,maxNumLen,int
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxStringLen",Parameter_5,maxStringLen,int
"com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(int,long,long,int,int,int).maxNameLen",Parameter_6,maxNameLen,int
com.fasterxml.jackson.core.StreamReadConstraints$Builder.<init>(StreamReadConstraints).src,Parameter_1,src,com.fasterxml.jackson.core.StreamReadConstraints
com.fasterxml.jackson.core.JsonToken.valueDescFor(JsonToken).t,Parameter_1,t,com.fasterxml.jackson.core.JsonToken
com.fasterxml.jackson.core.TreeNode.get(String).fieldName,Parameter_1,fieldName,java.lang.String
com.fasterxml.jackson.core.TreeNode.get(int).index,Parameter_1,index,int
com.fasterxml.jackson.core.TreeNode.path(String).fieldName,Parameter_1,fieldName,java.lang.String
com.fasterxml.jackson.core.TreeNode.path(int).index,Parameter_1,index,int
com.fasterxml.jackson.core.TreeNode.at(JsonPointer).ptr,Parameter_1,ptr,com.fasterxml.jackson.core.JsonPointer
com.fasterxml.jackson.core.TreeNode.at(String).jsonPointerExpression,Parameter_1,jsonPointerExpression,java.lang.String
com.fasterxml.jackson.core.TreeNode.traverse(ObjectCodec).codec,Parameter_1,codec,com.fasterxml.jackson.core.ObjectCodec
com.fasterxml.jackson.core.JsonFactory._checkInvalidCopy(Class).exp,Parameter_1,exp,java.lang.Class
com.fasterxml.jackson.core.JsonFactory._copy(List).src,Parameter_1,src,java.util.List
com.fasterxml.jackson.core.JsonFactory.canUseSchema(FormatSchema).schema,Parameter_1,schema,com.fasterxml.jackson.core.FormatSchema
com.fasterxml.jackson.core.JsonFactory.hasFormat(InputAccessor).acc,Parameter_1,acc,com.fasterxml.jackson.core.format.InputAccessor
com.fasterxml.jackson.core.JsonFactory.hasJSONFormat(InputAccessor).acc,Parameter_1,acc,com.fasterxml.jackson.core.format.InputAccessor
com.fasterxml.jackson.core.JsonFactory.setStreamReadConstraints(StreamReadConstraints).src,Parameter_1,src,com.fasterxml.jackson.core.StreamReadConstraints
com.fasterxml.jackson.core.JsonFactory.setErrorReportConfiguration(ErrorReportConfiguration).src,Parameter_1,src,com.fasterxml.jackson.core.ErrorReportConfiguration
com.fasterxml.jackson.core.JsonFactory.setStreamWriteConstraints(StreamWriteConstraints).swc,Parameter_1,swc,com.fasterxml.jackson.core.StreamWriteConstraints
com.fasterxml.jackson.core.JsonFactory.isEnabled(StreamReadFeature).f,Parameter_1,f,com.fasterxml.jackson.core.StreamReadFeature
com.fasterxml.jackson.core.JsonFactory.setInputDecorator(InputDecorator).d,Parameter_1,d,com.fasterxml.jackson.core.io.InputDecorator
com.fasterxml.jackson.core.JsonFactory.isEnabled(StreamWriteFeature).f,Parameter_1,f,com.fasterxml.jackson.core.StreamWriteFeature
com.fasterxml.jackson.core.JsonFactory.setCharacterEscapes(CharacterEscapes).esc,Parameter_1,esc,com.fasterxml.jackson.core.io.CharacterEscapes
com.fasterxml.jackson.core.JsonFactory.setOutputDecorator(OutputDecorator).d,Parameter_1,d,com.fasterxml.jackson.core.io.OutputDecorator
com.fasterxml.jackson.core.JsonFactory.setRootValueSeparator(String).sep,Parameter_1,sep,java.lang.String
com.fasterxml.jackson.core.JsonFactory.setRecyclerPool(RecyclerPool).p,Parameter_1,p,com.fasterxml.jackson.core.util.RecyclerPool
com.fasterxml.jackson.core.JsonFactory.setCodec(ObjectCodec).oc,Parameter_1,oc,com.fasterxml.jackson.core.ObjectCodec
com.fasterxml.jackson.core.JsonFactory.createParser(File).f,Parameter_1,f,java.io.File
com.fasterxml.jackson.core.JsonFactory.createParser(URL).url,Parameter_1,url,java.net.URL
com.fasterxml.jackson.core.JsonFactory.createParser(InputStream).in,Parameter_1,in,java.io.InputStream
com.fasterxml.jackson.core.JsonFactory.createParser(Reader).r,Parameter_1,r,java.io.Reader
com.fasterxml.jackson.core.JsonFactory.createParser(byte[]).data,Parameter_1,data,byte[]
"com.fasterxml.jackson.core.JsonFactory.createParser(byte[],int,int).data",Parameter_1,data,byte[]
"com.fasterxml.jackson.core.JsonFactory.createParser(byte[],int,int).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory.createParser(byte[],int,int).len",Parameter_3,len,int
com.fasterxml.jackson.core.JsonFactory.createParser(String).content,Parameter_1,content,java.lang.String
com.fasterxml.jackson.core.JsonFactory.createParser(char[]).content,Parameter_1,content,char[]
"com.fasterxml.jackson.core.JsonFactory.createParser(char[],int,int).content",Parameter_1,content,char[]
"com.fasterxml.jackson.core.JsonFactory.createParser(char[],int,int).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory.createParser(char[],int,int).len",Parameter_3,len,int
com.fasterxml.jackson.core.JsonFactory.createParser(DataInput).in,Parameter_1,in,java.io.DataInput
"com.fasterxml.jackson.core.JsonFactory.createGenerator(OutputStream,JsonEncoding).out",Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory.createGenerator(OutputStream,JsonEncoding).enc",Parameter_2,enc,com.fasterxml.jackson.core.JsonEncoding
com.fasterxml.jackson.core.JsonFactory.createGenerator(OutputStream).out,Parameter_1,out,java.io.OutputStream
com.fasterxml.jackson.core.JsonFactory.createGenerator(Writer).w,Parameter_1,w,java.io.Writer
"com.fasterxml.jackson.core.JsonFactory.createGenerator(File,JsonEncoding).f",Parameter_1,f,java.io.File
"com.fasterxml.jackson.core.JsonFactory.createGenerator(File,JsonEncoding).enc",Parameter_2,enc,com.fasterxml.jackson.core.JsonEncoding
"com.fasterxml.jackson.core.JsonFactory.createGenerator(DataOutput,JsonEncoding).out",Parameter_1,out,java.io.DataOutput
"com.fasterxml.jackson.core.JsonFactory.createGenerator(DataOutput,JsonEncoding).enc",Parameter_2,enc,com.fasterxml.jackson.core.JsonEncoding
com.fasterxml.jackson.core.JsonFactory.createGenerator(DataOutput).out,Parameter_1,out,java.io.DataOutput
com.fasterxml.jackson.core.JsonFactory.createJsonParser(File).f,Parameter_1,f,java.io.File
com.fasterxml.jackson.core.JsonFactory.createJsonParser(URL).url,Parameter_1,url,java.net.URL
com.fasterxml.jackson.core.JsonFactory.createJsonParser(InputStream).in,Parameter_1,in,java.io.InputStream
com.fasterxml.jackson.core.JsonFactory.createJsonParser(Reader).r,Parameter_1,r,java.io.Reader
com.fasterxml.jackson.core.JsonFactory.createJsonParser(byte[]).data,Parameter_1,data,byte[]
"com.fasterxml.jackson.core.JsonFactory.createJsonParser(byte[],int,int).data",Parameter_1,data,byte[]
"com.fasterxml.jackson.core.JsonFactory.createJsonParser(byte[],int,int).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory.createJsonParser(byte[],int,int).len",Parameter_3,len,int
com.fasterxml.jackson.core.JsonFactory.createJsonParser(String).content,Parameter_1,content,java.lang.String
"com.fasterxml.jackson.core.JsonFactory.createJsonGenerator(OutputStream,JsonEncoding).out",Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory.createJsonGenerator(OutputStream,JsonEncoding).enc",Parameter_2,enc,com.fasterxml.jackson.core.JsonEncoding
com.fasterxml.jackson.core.JsonFactory.createJsonGenerator(Writer).out,Parameter_1,out,java.io.Writer
com.fasterxml.jackson.core.JsonFactory.createJsonGenerator(OutputStream).out,Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory._createParser(InputStream,IOContext).in",Parameter_1,in,java.io.InputStream
"com.fasterxml.jackson.core.JsonFactory._createParser(InputStream,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createParser(Reader,IOContext).r",Parameter_1,r,java.io.Reader
"com.fasterxml.jackson.core.JsonFactory._createParser(Reader,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createParser(char[],int,int,IOContext,boolean).data",Parameter_1,data,char[]
"com.fasterxml.jackson.core.JsonFactory._createParser(char[],int,int,IOContext,boolean).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory._createParser(char[],int,int,IOContext,boolean).len",Parameter_3,len,int
"com.fasterxml.jackson.core.JsonFactory._createParser(char[],int,int,IOContext,boolean).ctxt",Parameter_4,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createParser(char[],int,int,IOContext,boolean).recyclable",Parameter_5,recyclable,boolean
"com.fasterxml.jackson.core.JsonFactory._createParser(byte[],int,int,IOContext).data",Parameter_1,data,byte[]
"com.fasterxml.jackson.core.JsonFactory._createParser(byte[],int,int,IOContext).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory._createParser(byte[],int,int,IOContext).len",Parameter_3,len,int
"com.fasterxml.jackson.core.JsonFactory._createParser(byte[],int,int,IOContext).ctxt",Parameter_4,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createParser(DataInput,IOContext).input",Parameter_1,input,java.io.DataInput
"com.fasterxml.jackson.core.JsonFactory._createParser(DataInput,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createGenerator(Writer,IOContext).out",Parameter_1,out,java.io.Writer
"com.fasterxml.jackson.core.JsonFactory._createGenerator(Writer,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createUTF8Generator(OutputStream,IOContext).out",Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory._createUTF8Generator(OutputStream,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._createWriter(OutputStream,JsonEncoding,IOContext).out",Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory._createWriter(OutputStream,JsonEncoding,IOContext).enc",Parameter_2,enc,com.fasterxml.jackson.core.JsonEncoding
"com.fasterxml.jackson.core.JsonFactory._createWriter(OutputStream,JsonEncoding,IOContext).ctxt",Parameter_3,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._decorate(InputStream,IOContext).in",Parameter_1,in,java.io.InputStream
"com.fasterxml.jackson.core.JsonFactory._decorate(InputStream,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._decorate(Reader,IOContext).in",Parameter_1,in,java.io.Reader
"com.fasterxml.jackson.core.JsonFactory._decorate(Reader,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._decorate(DataInput,IOContext).in",Parameter_1,in,java.io.DataInput
"com.fasterxml.jackson.core.JsonFactory._decorate(DataInput,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._decorate(OutputStream,IOContext).out",Parameter_1,out,java.io.OutputStream
"com.fasterxml.jackson.core.JsonFactory._decorate(OutputStream,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.JsonFactory._decorate(Writer,IOContext).out",Parameter_1,out,java.io.Writer
"com.fasterxml.jackson.core.JsonFactory._decorate(Writer,IOContext).ctxt",Parameter_2,ctxt,com.fasterxml.jackson.core.io.IOContext
com.fasterxml.jackson.core.JsonFactory._decorate(JsonGenerator).g,Parameter_1,g,com.fasterxml.jackson.core.JsonGenerator
"com.fasterxml.jackson.core.JsonFactory._createContext(ContentReference,boolean).contentRef",Parameter_1,contentRef,com.fasterxml.jackson.core.io.ContentReference
"com.fasterxml.jackson.core.JsonFactory._createContext(ContentReference,boolean).resourceManaged",Parameter_2,resourceManaged,boolean
"com.fasterxml.jackson.core.JsonFactory._createContext(Object,boolean).rawContentRef",Parameter_1,rawContentRef,java.lang.Object
"com.fasterxml.jackson.core.JsonFactory._createContext(Object,boolean).resourceManaged",Parameter_2,resourceManaged,boolean
com.fasterxml.jackson.core.JsonFactory._createNonBlockingContext(Object).srcRef,Parameter_1,srcRef,java.lang.Object
com.fasterxml.jackson.core.JsonFactory._createContentReference(Object).contentAccessor,Parameter_1,contentAccessor,java.lang.Object
"com.fasterxml.jackson.core.JsonFactory._createContentReference(Object,int,int).contentAccessor",Parameter_1,contentAccessor,java.lang.Object
"com.fasterxml.jackson.core.JsonFactory._createContentReference(Object,int,int).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.JsonFactory._createContentReference(Object,int,int).length",Parameter_3,length,int
com.fasterxml.jackson.core.JsonFactory._requireJSONFactory(String).msg,Parameter_1,msg,java.lang.String
com.fasterxml.jackson.core.JsonFactory.<init>(ObjectCodec).oc,Parameter_1,oc,com.fasterxml.jackson.core.ObjectCodec
"com.fasterxml.jackson.core.JsonFactory.<init>(JsonFactory,ObjectCodec).src",Parameter_1,src,com.fasterxml.jackson.core.JsonFactory
"com.fasterxml.jackson.core.JsonFactory.<init>(JsonFactory,ObjectCodec).codec",Parameter_2,codec,com.fasterxml.jackson.core.ObjectCodec
com.fasterxml.jackson.core.JsonFactory.<init>(JsonFactoryBuilder).b,Parameter_1,b,com.fasterxml.jackson.core.JsonFactoryBuilder
"com.fasterxml.jackson.core.JsonFactory.<init>(TSFBuilder,boolean).b",Parameter_1,b,com.fasterxml.jackson.core.TSFBuilder
"com.fasterxml.jackson.core.JsonFactory.<init>(TSFBuilder,boolean).bogus",Parameter_2,bogus,boolean
com.fasterxml.jackson.core.JsonFactory$Feature.enabledIn(int).flags,Parameter_1,flags,int
com.fasterxml.jackson.core.FormatFeature.enabledIn(int).flags,Parameter_1,flags,int
com.fasterxml.jackson.core.async.ByteBufferFeeder.feedInput(ByteBuffer).buffer,Parameter_1,buffer,java.nio.ByteBuffer
"com.fasterxml.jackson.core.async.ByteArrayFeeder.feedInput(byte[],int,int).data",Parameter_1,data,byte[]
"com.fasterxml.jackson.core.async.ByteArrayFeeder.feedInput(byte[],int,int).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.async.ByteArrayFeeder.feedInput(byte[],int,int).end",Parameter_3,end,int
com.fasterxml.jackson.core.io.CharacterEscapes.getEscapeSequence(int).ch,Parameter_1,ch,int
"com.fasterxml.jackson.core.io.UTF32Reader.read(char[],int,int).cbuf",Parameter_1,cbuf,char[]
"com.fasterxml.jackson.core.io.UTF32Reader.read(char[],int,int).start",Parameter_2,start,int
"com.fasterxml.jackson.core.io.UTF32Reader.read(char[],int,int).len",Parameter_3,len,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportUnexpectedEOF(int,int).gotBytes",Parameter_1,gotBytes,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportUnexpectedEOF(int,int).needed",Parameter_2,needed,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportInvalid(int,int,String).value",Parameter_1,value,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportInvalid(int,int,String).offset",Parameter_2,offset,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportInvalid(int,int,String).msg",Parameter_3,msg,java.lang.String
com.fasterxml.jackson.core.io.UTF32Reader.loadMore(int).available,Parameter_1,available,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportBounds(char[],int,int).cbuf",Parameter_1,cbuf,char[]
"com.fasterxml.jackson.core.io.UTF32Reader.reportBounds(char[],int,int).start",Parameter_2,start,int
"com.fasterxml.jackson.core.io.UTF32Reader.reportBounds(char[],int,int).len",Parameter_3,len,int
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).ctxt",Parameter_1,ctxt,com.fasterxml.jackson.core.io.IOContext
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).in",Parameter_2,in,java.io.InputStream
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).buf",Parameter_3,buf,byte[]
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).ptr",Parameter_4,ptr,int
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).len",Parameter_5,len,int
"com.fasterxml.jackson.core.io.UTF32Reader.<init>(IOContext,InputStream,byte[],int,int,boolean).isBigEndian",Parameter_6,isBigEndian,boolean
com.fasterxml.jackson.core.io.CharTypes.get7BitOutputEscapes(int).quoteChar,Parameter_1,quoteChar,int
"com.fasterxml.jackson.core.io.CharTypes.get7BitOutputEscapes(int,boolean).quoteChar",Parameter_1,quoteChar,int
"com.fasterxml.jackson.core.io.CharTypes.get7BitOutputEscapes(int,boolean).escapeSlash",Parameter_2,escapeSlash,boolean
com.fasterxml.jackson.core.io.CharTypes.charToHex(int).ch,Parameter_1,ch,int
com.fasterxml.jackson.core.io.CharTypes.hexToChar(int).ch,Parameter_1,ch,int
"com.fasterxml.jackson.core.io.CharTypes.appendQuoted(StringBuilder,String).sb",Parameter_1,sb,java.lang.StringBuilder
"com.fasterxml.jackson.core.io.CharTypes.appendQuoted(StringBuilder,String).content",Parameter_2,content,java.lang.String
com.fasterxml.jackson.core.io.CharTypes.copyHexChars(boolean).uppercase,Parameter_1,uppercase,boolean
com.fasterxml.jackson.core.io.CharTypes.copyHexBytes(boolean).uppercase,Parameter_1,uppercase,boolean
com.fasterxml.jackson.core.io.CharTypes$AltEscapes.escapesFor(int).quoteChar,Parameter_1,quoteChar,int
"com.fasterxml.jackson.core.io.CharTypes$AltEscapes.escapesFor(int,boolean).quoteChar",Parameter_1,quoteChar,int
"com.fasterxml.jackson.core.io.CharTypes$AltEscapes.escapesFor(int,boolean).escapeSlash",Parameter_2,escapeSlash,boolean
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toString(double).v,Parameter_1,v,double
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toDecimalString(double).v,Parameter_1,v,double
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toDecimal(double).v,Parameter_1,v,double
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toDecimal(int,long,int).q",Parameter_1,q,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toDecimal(int,long,int).c",Parameter_2,c,long
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toDecimal(int,long,int).dk",Parameter_3,dk,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.rop(long,long,long).g1",Parameter_1,g1,long
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.rop(long,long,long).g0",Parameter_2,g0,long
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.rop(long,long,long).cp",Parameter_3,cp,long
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars(long,int).f",Parameter_1,f,long
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars(long,int).e",Parameter_2,e,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars1(int,int,int,int).h",Parameter_1,h,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars1(int,int,int,int).m",Parameter_2,m,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars1(int,int,int,int).l",Parameter_3,l,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars1(int,int,int,int).e",Parameter_4,e,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars2(int,int,int,int).h",Parameter_1,h,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars2(int,int,int,int).m",Parameter_2,m,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars2(int,int,int,int).l",Parameter_3,l,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars2(int,int,int,int).e",Parameter_4,e,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars3(int,int,int,int).h",Parameter_1,h,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars3(int,int,int,int).m",Parameter_2,m,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars3(int,int,int,int).l",Parameter_3,l,int
"com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.toChars3(int,int,int,int).e",Parameter_4,e,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.lowDigits(int).l,Parameter_1,l,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.append8Digits(int).m,Parameter_1,m,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.y(int).a,Parameter_1,a,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.exponent(int).e,Parameter_1,e,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.append(int).c,Parameter_1,c,int
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.appendDigit(int).d,Parameter_1,d,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.pow10(int).e,Parameter_1,e,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.flog10pow2(int).e,Parameter_1,e,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.flog10threeQuartersPow2(int).e,Parameter_1,e,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.flog2pow10(int).e,Parameter_1,e,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.g1(int).k,Parameter_1,k,int
com.fasterxml.jackson.core.io.schubfach.MathUtils.g0(int).k,Parameter_1,k,int
"com.fasterxml.jackson.core.io.schubfach.MathUtils.multiplyHigh(long,long).x",Parameter_1,x,long
"com.fasterxml.jackson.core.io.schubfach.MathUtils.multiplyHigh(long,long).y",Parameter_2,y,long
com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toString(float).v,Parameter_1,v,float
com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toDecimalString(float).v,Parameter_1,v,float
com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toDecimal(float).v,Parameter_1,v,float
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toDecimal(int,int,int).q",Parameter_1,q,int
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toDecimal(int,int,int).c",Parameter_2,c,int
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.toDecimal(int,int,int).dk",Parameter_3,dk,int
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.rop(long,long).g",Parameter_1,g,long
"com.fasterxml.jackson.core.io.schubfach.FloatToDecimal.rop(long,long).cp",Parameter_2,cp,long
