FEN:START_ID,FEN:END_ID,:TYPE
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.createRoot().CFG_Path_1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.createRoot(int),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.createRoot(int).CFG_Path_1,"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.<init>(int,int)",Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChild(int).CFG_Path_1,"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.<init>(ByteQuadsCanonicalizer,int,TableInfo,boolean,boolean)",Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChild(int).CFG_Path_1,com.fasterxml.jackson.core.JsonFactory$Feature.enabledIn(int),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChildOrPlaceholder(int).CFG_Path_1,"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.<init>(ByteQuadsCanonicalizer,int,TableInfo,boolean,boolean)",Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChildOrPlaceholder(int).CFG_Path_1,com.fasterxml.jackson.core.JsonFactory$Feature.enabledIn(int),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChildOrPlaceholder(int).CFG_Path_2,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.<init>(TableInfo),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.makeChildOrPlaceholder(int).CFG_Path_2,com.fasterxml.jackson.core.JsonFactory$Feature.enabledIn(int),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.release().CFG_Path_1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.maybeDirty(),Uses_Method
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.release().CFG_Path_1,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.mergeChild(TableInfo),Uses_Method
